@RELATION appendixE_04_explore

@ATTRIBUTE omega_m_MHz NUMERIC
@ATTRIBUTE omega_a_MHz NUMERIC
@ATTRIBUTE sigma_ns NUMERIC
@ATTRIBUTE T_active_ns NUMERIC
@ATTRIBUTE T_total_ns NUMERIC
@ATTRIBUTE omega_r_MHz NUMERIC
@ATTRIBUTE omega_p_MHz NUMERIC
@ATTRIBUTE g_qr_MHz NUMERIC
@ATTRIBUTE J_MHz NUMERIC
@ATTRIBUTE detuning_MHz NUMERIC
@ATTRIBUTE leakage_final NUMERIC
@ATTRIBUTE min_leakage NUMERIC
@ATTRIBUTE min_leakage_time_ns NUMERIC

@DATA
547.0384427,118.5708393,5.71091388,38.92667916,61.77033468,7129,7111,120,28.8,-24.49395387,0.65377872,0.6506522514,52.94600116
597.9349097,124.6290176,4.953950334,30.49416256,50.30996389,7129,7111,120,28.8,71.24080184,0.9497332261,0.9423863845,35.9356885
595.773848,146.0034662,7.38699283,26.73990946,56.28788078,7129,7111,120,28.8,45.54422974,0.8567622113,0.8432275723,39.05689687
561.6343043,111.8174588,7.837838438,39.37004653,70.72140028,7129,7111,120,28.8,11.45114978,0.3419844545,0.3378129377,57.73175533
549.4006505,137.401613,7.952453019,27.11297177,58.92278385,7129,7111,120,28.8,-38.60031197,0.8398440206,0.8276038561,39.68269116
580.7408414,133.5572543,7.04993551,44.77712032,72.97686236,7129,7111,120,28.8,27.92442841,0.5913567824,0.5789132234,59.57294887
544.389964,123.1911561,7.898816164,37.48215666,69.07742131,7129,7111,120,28.8,-34.41122796,0.796650755,0.786398909,52.16050181
532.4458403,116.9248158,7.015937478,45.75854399,73.8222939,7129,7111,120,28.8,-52.03313513,0.8946294719,0.8875936686,55.74336478
554.5592577,134.1877822,6.298587443,49.44298551,74.63733528,7129,7111,120,28.8,-25.06926666,0.4866063817,0.4757008968,62.45164789
590.8392228,134.6992688,7.410284901,43.19190033,72.83303993,7129,7111,120,28.8,46.97917679,0.820399077,0.8092658011,53.50998852
536.048453,129.1931996,6.482731563,45.28188716,71.21281341,7129,7111,120,28.8,-57.09629347,0.8774868914,0.8681794438,53.77294074
533.7050453,157.7715596,3.568369777,39.81465343,54.08813254,7129,7111,120,28.8,-90.36146901,0.9053723064,0.8929619353,44.15357758
526.8742651,149.6263312,6.070159494,29.45863062,53.73926859,7129,7111,120,28.8,-95.87780098,0.9540239834,0.9473878424,36.19175232
552.5240747,159.9525868,3.409789712,43.91519307,57.55435192,7129,7111,120,28.8,-54.90443746,0.7307572439,0.7101187403,48.15772303
557.7198822,118.0428808,3.652717187,31.2645635,45.87543225,7129,7111,120,28.8,-2.603116307,0.07030708661,0.07030708661,45.87543225
543.1618976,107.9981456,5.893606012,30.37099781,53.94542185,7129,7111,120,28.8,-21.67435038,0.703988665,0.6906736431,39.63337116
601.1017115,140.0483929,5.882058156,22.80302772,46.33126034,7129,7111,120,28.8,62.15503012,0.9350810898,0.9242303067,31.20268554
537.8041625,157.5881147,4.730764258,36.7423453,55.66540233,7129,7111,120,28.8,-81.97978963,0.9016168903,0.8892629439,42.0330589
550.7872716,137.1287158,5.20233741,39.55100866,60.3603583,7129,7111,120,28.8,-35.55417251,0.6904679315,0.6730023384,48.04191783
545.5029169,127.4275704,5.053707718,32.77330929,52.98814016,7129,7111,120,28.8,-36.42173665,0.7875544986,0.779778289,43.25562462
574.0623707,117.5172853,5.561299035,33.52279547,55.76799161,7129,7111,120,28.8,30.60745619,0.7799848441,0.7752898279,45.52489111
593.1299971,142.5656758,6.24423119,31.55319817,56.53012293,7129,7111,120,28.8,43.69431847,0.8145080645,0.7975424957,42.68601119
529.3792633,156.1990714,7.027700432,33.79574591,61.90654764,7129,7111,120,28.8,-97.44054473,0.9424043888,0.9363517139,42.95556367
595.8870555,123.8039091,6.276486497,49.26846096,74.37440695,7129,7111,120,28.8,67.97020201,0.9145627937,0.9083459288,57.67811151
530.4642457,152.6813157,5.515772987,43.49304895,65.5561409,7129,7111,120,28.8,-91.75282442,0.915274573,0.9071536232,49.50157578
568.8230731,104.9534635,7.963986893,28.69211011,60.54805769,7129,7111,120,28.8,32.69268272,0.89405729,0.8842171251,39.54158869
546.0479455,107.0075551,4.721687909,30.00168998,48.88844161,7129,7111,120,28.8,-14.91166417,0.5149729162,0.5128875752,41.90437852
595.006811,125.9253029,5.586913804,38.49918769,60.8468429,7129,7111,120,28.8,64.08831905,0.9203365753,0.9123473647,45.94557525
525.8324325,106.5421589,7.754983632,31.71867544,62.73860997,7129,7111,120,28.8,-54.87729387,0.9556183876,0.9508722551,43.53291304
550.2064929,156.8398948,6.197880913,40.52277866,65.31430231,7129,7111,120,28.8,-56.42690891,0.8053137944,0.7897569476,49.31896297
526.3844011,105.3994595,5.208617822,25.56392568,46.39839697,7129,7111,120,28.8,-52.63065742,0.9561445825,0.9513051605,34.08861818
537.6269795,117.7497677,4.564705325,34.76622686,53.02504816,7129,7111,120,28.8,-42.49580866,0.8567025901,0.8461700873,42.20360976
550.1896705,118.6799103,5.429846688,41.11640651,62.83579326,7129,7111,120,28.8,-18.30056934,0.5001064897,0.4982350046,53.85925136
609.7758242,102.5200215,5.154027958,47.84481631,68.46092814,7129,7111,120,28.8,117.0316269,0.9846218975,0.9832049368,53.09214835
525.1737878,100.434569,3.49570859,47.55671593,61.53955029,7129,7111,120,28.8,-50.08699346,0.912605246,0.9086547961,54.00409515
596.1747016,124.7213344,6.473142177,24.45873755,50.35130626,7129,7111,120,28.8,67.62806888,0.9608355612,0.9542813514,32.88248572
549.8316883,121.7020062,5.265339442,43.10680598,64.16816375,7129,7111,120,28.8,-22.03862953,0.5478031987,0.5459199615,57.62039194
603.3722811,105.0169713,5.382988479,32.24200094,53.77395486,7129,7111,120,28.8,101.7275908,0.9859768606,0.9839927113,37.3125401
544.8850259,141.8619294,6.56235677,33.64622888,59.89565596,7129,7111,120,28.8,-52.09187767,0.8608387028,0.845534442,42.7826114
537.0197065,128.6893931,4.015923209,46.11903581,62.18272864,7129,7111,120,28.8,-54.64998001,0.8480180991,0.8363302212,52.03044642
558.0050775,134.5793639,6.874833103,47.53894319,75.0382756,7129,7111,120,28.8,-18.56920898,0.3675302394,0.365199264,65.84991532
609.8199786,109.531493,3.070712107,39.19100592,51.47385435,7129,7111,120,28.8,110.1084641,0.9807278973,0.978005448,42.01947294
542.6919982,115.81869,5.473269999,38.91827321,60.81135321,7129,7111,120,28.8,-30.43469354,0.7526782928,0.7471175214,50.88296901
584.2579527,126.2113316,7.751448191,26.72843564,57.73422841,7129,7111,120,28.8,42.30457381,0.8944335264,0.8845561005,38.88223546
574.8607705,114.255127,5.051297626,30.83082259,51.03601309,7129,7111,120,28.8,35.46641394,0.8477158882,0.8431942531,41.6620515
582.7152141,130.2698602,7.543344675,48.3443404,78.51771911,7129,7111,120,28.8,35.16056799,0.7092196198,0.6959612826,60.89129237
551.1948469,149.1720374,7.419353606,41.87836842,71.55578284,7129,7111,120,28.8,-46.78234365,0.7706445411,0.7567186554,52.57159556
605.79145,110.4696007,4.23671273,41.09997946,58.04683038,7129,7111,120,28.8,101.1132992,0.9764708529,0.9735144609,45.01590927
601.725702,141.6717437,6.332302674,49.52778642,74.85699712,7129,7111,120,28.8,61.77966038,0.8458094417,0.8352806738,58.05236511
523.3713468,103.5838022,3.978095953,38.10738695,54.01977077,7129,7111,120,28.8,-56.84110855,0.9421277306,0.9379752409,44.09777205
527.4260529,125.4348033,4.01004581,38.21893536,54.2591186,7129,7111,120,28.8,-70.58269751,0.9293047274,0.920198218,43.18582909
588.709387,124.1484585,5.334822915,46.57663616,67.91592782,7129,7111,120,28.8,53.27031545,0.8668331871,0.8567595025,54.05553439
564.4997344,145.5253238,4.789932714,27.98756098,47.14729184,7129,7111,120,28.8,-16.52585499,0.3690740339,0.3139606106,30.79006814
551.9569966,117.5246045,4.806181514,27.01242982,46.23715587,7129,7111,120,28.8,-13.61061133,0.4045495817,0.4028705065,40.57546332
530.0649487,128.3926854,7.342891864,37.40970295,66.78127041,7129,7111,120,28.8,-68.26278796,0.9323829784,0.9263621982,47.70090743
549.5038895,105.7056281,4.27618456,26.37234096,43.4770792,7129,7111,120,28.8,-6.697849184,0.3815627174,0.3815627174,43.4770792
536.4944707,128.838354,3.758366097,41.66405121,56.6975156,7129,7111,120,28.8,-55.84941259,0.8633507668,0.8540756298,47.44077836
580.4850496,125.7747526,5.349866224,36.11144403,57.51090893,7129,7111,120,28.8,35.19534662,0.7669311716,0.757221157,46.94768076
558.3687441,118.6415504,5.404492288,31.58725592,53.20522508,7129,7111,120,28.8,-1.904062212,0.06452171732,0.06452171732,53.20522508
542.1649127,149.5727474,4.102701546,31.63900111,48.04980729,7129,7111,120,28.8,-65.2429221,0.8837027511,0.8708004104,35.30189923
596.2810566,147.110937,5.825102984,32.09921424,55.39962617,7129,7111,120,28.8,45.45117624,0.8038383678,0.7833874571,41.83237078
594.3824338,138.9285775,4.214436521,40.69130503,57.54905111,7129,7111,120,28.8,49.83629002,0.8047579323,0.794912206,46.97881723
555.1223378,142.5924027,3.724066685,39.00838289,53.90464963,7129,7111,120,28.8,-32.34772702,0.5800913435,0.5691182245,46.2039854
553.1212114,112.6101521,5.722683357,48.95560307,71.8463365,7129,7111,120,28.8,-6.367729338,0.1116754327,0.109939881,58.65007061
526.6324106,108.7913867,5.69430752,48.40640515,71.18363523,7129,7111,120,28.8,-55.52656561,0.9178584511,0.9114177556,56.65636273
577.7906,102.7720127,3.136418964,37.42935446,49.97503032,7129,7111,120,28.8,52.80918743,0.9304362428,0.925870134,39.77604454
579.3209364,107.1498397,4.804928834,40.32795761,59.54767294,7129,7111,120,28.8,51.49203317,0.9209655121,0.9149227979,46.179828
526.7423094,115.4949256,3.909417245,29.66963513,45.30730411,7129,7111,120,28.8,-62.01030673,0.9445042285,0.9348578812,33.28699894
537.8590686,109.8860625,5.72090273,34.25397278,57.1375837,7129,7111,120,28.8,-34.16792528,0.8466909869,0.8415457645,46.64292547
564.786699,149.5180292,5.697542891,41.88356184,64.67373341,7129,7111,120,28.8,-19.94463118,0.3420168352,0.3396172782,58.07437286
572.6231389,151.2048399,3.184110766,34.85796684,47.59440991,7129,7111,120,28.8,-5.958562084,0.1717397558,0.04456257598,28.16812015
574.4391448,101.9361895,3.325238258,37.10905388,50.41000692,7129,7111,120,28.8,46.94210005,0.9135172635,0.9067843193,41.15102605
596.9971705,108.9952686,3.471490724,40.4637801,54.349743,7129,7111,120,28.8,84.99907242,0.9672413343,0.9634632289,44.36713714
544.7668834,142.2284318,5.963868613,31.23771666,55.09319112,7129,7111,120,28.8,-52.69466493,0.8683223371,0.8514330852,39.35227937
543.3688697,115.5370669,3.07922976,40.84220768,53.15912672,7129,7111,120,28.8,-28.79932744,0.6836909367,0.6822604514,48.81960617
537.7309486,104.3100725,3.434741949,44.51983306,58.25880085,7129,7111,120,28.8,-28.84817526,0.7471618397,0.7452552177,52.31402526
562.0620639,131.7689794,5.91660714,44.63161587,68.29804443,7129,7111,120,28.8,-7.644851648,0.1558191978,0.1099815856,41.81512924
566.1949111,137.4451327,4.565831237,36.46892716,54.73225211,7129,7111,120,28.8,-5.055310536,0.09637058798,0.04391918154,36.86049632
571.2887826,159.2342599,5.385969477,46.87215909,68.416037,7129,7111,120,28.8,-16.65669459,0.1836920769,0.179638728,60.03856308
525.6946532,103.2721175,6.946894055,48.38012318,76.1676994,7129,7111,120,28.8,-51.88281097,0.9253395631,0.9204317295,59.06882811
522.16484,103.0534005,3.048778403,38.15509788,50.35021149,7129,7111,120,28.8,-58.72372051,0.9414620498,0.9384909567,43.15732413
570.5206783,108.2664365,6.318970769,22.43531341,47.71119649,7129,7111,120,28.8,32.77492009,0.8901432229,0.8732625219,31.1583324
542.7315335,152.2069643,5.769898168,31.90352829,54.98312097,7129,7111,120,28.8,-66.74389725,0.8935677031,0.8806785833,39.27365783
556.3020289,120.5960197,3.01855498,34.00593564,46.08015556,7129,7111,120,28.8,-7.991961968,0.1430344307,0.1428091511,42.31851021
552.1666946,115.9010105,3.814496016,31.37636163,46.63434569,7129,7111,120,28.8,-11.56762135,0.3053078585,0.3046160029,41.87573899
608.5401807,141.9660166,3.985644692,46.26722099,62.20979976,7129,7111,120,28.8,75.11434472,0.8884818032,0.8776267936,50.78351001
529.0903922,136.8853943,3.073470859,46.75266576,59.0465492,7129,7111,120,28.8,-78.70461,0.9023616249,0.8922080511,49.40629627
529.5618678,114.0436623,6.277813862,41.7849059,66.89616135,7129,7111,120,28.8,-54.91992675,0.9179603505,0.9114475772,50.51342796
565.0286307,153.7040035,4.559816958,30.91109313,49.15036097,7129,7111,120,28.8,-23.64674217,0.50394033,0.4590925526,26.07978337
577.1712282,112.285555,7.71136169,24.37112745,55.21657421,7129,7111,120,28.8,42.05690142,0.9334101596,0.9243048293,34.9329347
551.6638563,123.1981989,3.40100684,38.65498447,52.25901183,7129,7111,120,28.8,-19.8704863,0.5044407104,0.5039875955,49.0594805
544.9011125,158.9804531,6.635559939,47.21621354,73.75845329,7129,7111,120,28.8,-69.17822805,0.8347799378,0.8233312439,55.69515861
602.7086507,116.2389978,6.741860911,40.07804945,67.0454931,7129,7111,120,28.8,89.17830353,0.9680037442,0.9651159527,47.88963793
544.966095,111.6482426,3.507768168,47.08023491,61.11130758,7129,7111,120,28.8,-21.71605264,0.5670052664,0.5665456664,57.36979895
527.7930751,148.537194,5.655074077,27.96678004,50.58707635,7129,7111,120,28.8,-92.95104388,0.9542118211,0.9470464138,35.10123665
571.5825819,145.9374143,7.726921166,42.35987626,73.26756093,7129,7111,120,28.8,-2.772250439,0.1178262184,0.01379245536,40.37192133
553.5502772,106.0412225,5.881369637,47.53147458,71.05695313,7129,7111,120,28.8,1.059331961,0.02067231557,0.02067231557,71.05695313
536.9103458,122.2568513,4.416559044,28.94861205,46.61484823,7129,7111,120,28.8,-48.43615962,0.8933240791,0.8837284232,37.1016139
550.9511617,109.2694787,4.245012007,36.29303058,53.27307861,7129,7111,120,28.8,-7.367155368,0.1969755238,0.1969755238,53.27307861
605.8892208,153.6553667,3.797095184,37.94408294,53.13246367,7129,7111,120,28.8,58.12307492,0.8095779563,0.7956182311,44.45777573
533.7263689,140.4310632,5.658997151,27.60149903,50.23748763,7129,7111,120,28.8,-72.97832533,0.9396241355,0.9296742076,33.83341004
549.1546767,121.8443174,7.074751132,28.55511833,56.85412286,7129,7111,120,28.8,-23.534964,0.6907895501,0.6671649926,38.28951131
572.7032429,132.4059551,4.649359289,48.02411048,66.62154764,7129,7111,120,28.8,13.00053064,0.2430820437,0.2430820437,66.62154764
549.3571758,119.9281866,6.463039057,35.65692954,61.50908577,7129,7111,120,28.8,-21.21383491,0.6066460846,0.5958237662,42.6797738
533.7589798,143.487846,3.74042503,42.60944375,57.57114387,7129,7111,120,28.8,-75.96988642,0.8945267628,0.8844627104,46.99685214
597.1419836,123.3125503,4.167480548,28.72669645,45.39661864,7129,7111,120,28.8,70.97141699,0.9514289009,0.9429518261,32.42615617
552.5532349,151.7950957,3.549026309,28.16840234,42.36450758,7129,7111,120,28.8,-46.68862592,0.7709190655,0.7550871946,34.58327149
543.8905286,146.1736543,5.778916752,45.36917373,68.48484074,7129,7111,120,28.8,-58.39259725,0.8267610052,0.8124784257,53.11069282
587.7421395,136.6253674,7.88469578,30.37790999,61.91669311,7129,7111,120,28.8,38.85891161,0.8233395628,0.8116682549,45.48981535
569.5955794,152.5727029,4.007076749,25.69578892,41.72409592,7129,7111,120,28.8,-13.38154406,0.2531518729,0.1978020842,28.09990134
532.3892755,119.6737127,6.858628861,37.60823564,65.04275109,7129,7111,120,28.8,-54.8951616,0.9164251787,0.9087390193,46.45910792
599.0468101,102.6540276,5.980014498,34.40044546,58.32050345,7129,7111,120,28.8,95.43959261,0.9845798653,0.9827181956,41.65750247
562.2865172,108.4562827,7.586633187,38.36379912,68.71033187,7129,7111,120,28.8,16.11675161,0.5407810146,0.5328489876,53.28556349
574.7285729,127.5529506,5.752802127,39.46172479,62.4729333,7129,7111,120,28.8,21.90419512,0.5424571651,0.5402186642,54.82318636
